"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","3","0 Flaherty Way, D Street / West Broadway, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1065,683,1660
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","4","0 Moulton Street, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1397,994,1961
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","5","0 Queensberry Street, Fenway/Kenmore, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1127,819,1549
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","9","0 North Main Street, Brockton","4/1/2019 - 6/30/2019, Every day, Daily Average",2829,2009,3982
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","13","200 Liberty Street, Braintree","4/1/2019 - 6/30/2019, Every day, Daily Average",1930,1342,2774
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","14","400 Cushing Street, Hingham","4/1/2019 - 6/30/2019, Every day, Daily Average",2357,1655,3355
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","16","100 Kenrick Street, Oak Square, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1587,1172,2147
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","17","0 Maggi Road, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",755,499,1141
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","18","0 Lake Street, Billerica","4/1/2019 - 6/30/2019, Every day, Daily Average",2276,1728,2996
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","19","200 Ocean Street, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1447,1087,1925
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","20","0 Florence Street, Everett","4/1/2019 - 6/30/2019, Every day, Daily Average",1110,814,1512
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","21","0 Canal Lane, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",894,617,1293
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","22","200 Chicago Street, Fall River","4/1/2019 - 6/30/2019, Every day, Daily Average",4591,3574,5896
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","23","0 Ocallaghan Way, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1513,1089,2101
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","24","Blue Star Memorial Highway, Bourne","4/1/2019 - 6/30/2019, Every day, Daily Average",4977,3898,6354
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","25","0 Baldpate Road, Georgetown","4/1/2019 - 6/30/2019, Every day, Daily Average",2620,2104,3262
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","27","100 Inner Belt Road, Inner Belt, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",769,514,1148
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","28","0 Lincoln Road, Brookline","4/1/2019 - 6/30/2019, Every day, Daily Average",1605,1216,2117
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","29","100 Crosby Street, Arlington","4/1/2019 - 6/30/2019, Every day, Daily Average",1612,1168,2223
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","30","0 Stagecoach Way, Hopkinton","4/1/2019 - 6/30/2019, Every day, Daily Average",2744,2062,3650
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","32","0 Gainsborough Street, Fenway/Kenmore, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1191,845,1678
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","33","200 Prospect Avenue, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",987,670,1452
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","35","0 Goldthwaite Road, North Lincoln Street, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",4074,3242,5118
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","37","0 Perrin Street, Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1303,885,1917
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","38","McLean Street, Belmont","4/1/2019 - 6/30/2019, Every day, Daily Average",2029,1537,2677
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","40","0 Aycliffe Road, Swampscott","4/1/2019 - 6/30/2019, Every day, Daily Average",1670,1263,2206
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","41","200 Sumner Street, East Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",248,105,581
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","44","0 Georgetown Road, Boxford","4/1/2019 - 6/30/2019, Every day, Daily Average",2451,1933,3107
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","45","0 Lyon Street, Back Central, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",2636,2116,3282
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","46","300 River Street, Cambridgeport, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1146,828,1585
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","47","200 Huntington Avenue, Prudential / St. Botolph, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1083,716,1636
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","48","100 Gove Street, East Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",103,34,309
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","50","100 Winter Street, Haverhill","4/1/2019 - 6/30/2019, Every day, Daily Average",3068,2412,3901
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","51","0 Peterborough Street, West Fens, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1068,747,1525
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","52","0 Berkshire Street, Wellington-Harrington, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1136,811,1590
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","53","600 Commonwealth Avenue, Fenway/Kenmore, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",876,618,1240
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","54","0 Binney Street, Arefth, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1153,777,1710
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","56","Interstate 195, New Bedford","4/1/2019 - 6/30/2019, Every day, Daily Average",4612,3606,5897
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","57","100 Memorial Park Avenue, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1505,1129,2005
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","58","100 Summit Avenue, Corey Hill, Brookline","4/1/2019 - 6/30/2019, Every day, Daily Average",1478,1111,1965
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","59","300 Shea Memorial Drive, SouthField, Weymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",2230,1646,3019
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","60","Pilgrims Highway, Weymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",2093,1480,2958
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","61","0 Eagle Lane, Wrentham","4/1/2019 - 6/30/2019, Every day, Daily Average",3306,2578,4238
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","62","200 Pond Street, Avon","4/1/2019 - 6/30/2019, Every day, Daily Average",2391,1683,3396
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","63","100 Highland Street, Brockton","4/1/2019 - 6/30/2019, Every day, Daily Average",2720,1939,3815
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","65","0 Glen Road, Reading","4/1/2019 - 6/30/2019, Every day, Daily Average",1848,1346,2536
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","67","0 Nightingale Lane, Salem","4/1/2019 - 6/30/2019, Every day, Daily Average",1876,1420,2478
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","68","100 Beacon Street, Back Bay East, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",946,637,1404
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","69","0 Burrill Avenue, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1543,1162,2048
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","70","0 Crimson Street, Raynham","4/1/2019 - 6/30/2019, Every day, Daily Average",3406,2517,4608
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","72","0 Stonington Street, North Andover","4/1/2019 - 6/30/2019, Every day, Daily Average",2431,1899,3111
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","73","0 Jackson Street, Haverhill","4/1/2019 - 6/30/2019, Every day, Daily Average",3001,2434,3699
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","74","700 Washington Street, Haverhill","4/1/2019 - 6/30/2019, Every day, Daily Average",2785,2202,3521
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","75","100 North Main Street, Bellingham, Bellingham","4/1/2019 - 6/30/2019, Every day, Daily Average",3505,2759,4452
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","76","0 3rd Street, Hull","4/1/2019 - 6/30/2019, Every day, Daily Average",3101,2442,3937
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","77","0 The Mountain Road, Framingham","4/1/2019 - 6/30/2019, Every day, Daily Average",2353,1740,3181
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","78","0 John Street, Woburn","4/1/2019 - 6/30/2019, Every day, Daily Average",1780,1300,2437
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","79","Massachusetts State House, Beacon Hill, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",929,593,1454
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","80","0 Bussell Road, West Medford, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",1236,875,1744
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","81","0 Rock Street, The Acre, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",2760,2228,3418
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","82","100 Private Alley 527, South End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1350,949,1920
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","83","0 Golden Drive, Winthrop","4/1/2019 - 6/30/2019, Every day, Daily Average",661,466,937
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","89","0 Cottage Street, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1037,751,1430
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","90","100 Concord Street, Gloucester","4/1/2019 - 6/30/2019, Every day, Daily Average",3071,2498,3774
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","91","Northbridge Road, Hanscom Air Force Base","4/1/2019 - 6/30/2019, Every day, Daily Average",2548,1940,3344
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","92","Southeast Expressway, Quincy","4/1/2019 - 6/30/2019, Every day, Daily Average",1611,1112,2333
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","94","300 Marlborough Street, Back Bay, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1112,740,1669
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","95","0 G Street, South Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1212,794,1849
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","97","300 Bishops Forest Drive, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",2359,1821,3055
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","98","100 Suffolk Road, Chestnut Hill, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1706,1287,2260
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","99","0 Fredric Lane, Mansfield","4/1/2019 - 6/30/2019, Every day, Daily Average",3511,2620,4704
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","100","500 Western Avenue, Gloucester","4/1/2019 - 6/30/2019, Every day, Daily Average",3002,2428,3710
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","101","McCarthy Lane, College Hill, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3871,3094,4843
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","102","0 Baldwin Street, North Easton, Easton","4/1/2019 - 6/30/2019, Every day, Daily Average",2759,2092,3638
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","105","100 Columbia Street, The Port, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1192,862,1648
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","106","300 West Yarmouth Road, West Yarmouth, Yarmouth","4/1/2019 - 6/30/2019, Every day, Daily Average",5718,4637,7050
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","107","0 Goff Terrace, Centerville, Barnstable","4/1/2019 - 6/30/2019, Every day, Daily Average",5642,4541,7009
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","113","0 McKinley Road, Salem","4/1/2019 - 6/30/2019, Every day, Daily Average",2041,1597,2607
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","114","600 Western Avenue, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1173,864,1591
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","115","0 Rantoul Avenue, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1430,1076,1899
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","116","200 Eastern Avenue, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1625,1241,2126
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","117","0 Granite Street, Peabody","4/1/2019 - 6/30/2019, Every day, Daily Average",2167,1682,2791
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","118","0 County Way Extension, Beverly","4/1/2019 - 6/30/2019, Every day, Daily Average",2304,1827,2905
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","120","0 Cherrywood Circle, Andover","4/1/2019 - 6/30/2019, Every day, Daily Average",2374,1776,3172
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","121","0 Macy Street, Amesbury","4/1/2019 - 6/30/2019, Every day, Daily Average",3140,2593,3801
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","122","200 Riverside Street, Pawtucketville, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",3207,2522,4076
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","123","0 Phillips Road, South Tewksbury, Tewksbury","4/1/2019 - 6/30/2019, Every day, Daily Average",2405,1763,3280
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","124","0 Rio Grande Drive, Chelmsford","4/1/2019 - 6/30/2019, Every day, Daily Average",3201,2416,4239
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","125","0 Lodi Road, Marlborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3339,2634,4232
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","126","200 Paris Way, Woburn","4/1/2019 - 6/30/2019, Every day, Daily Average",2150,1614,2862
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","127","200 Vinton Street, Melrose","4/1/2019 - 6/30/2019, Every day, Daily Average",1603,1223,2100
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","128","100 Glen Street, Malden","4/1/2019 - 6/30/2019, Every day, Daily Average",1452,1061,1986
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","129","0 Glendale Street, Everett","4/1/2019 - 6/30/2019, Every day, Daily Average",1346,1022,1771
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","130","0 Cambria Street, Spring Hill, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",1345,959,1884
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","131","2000 Massachusetts Avenue, North Cambridge, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1655,1220,2243
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","132","0 Townsend Road, Belmont","4/1/2019 - 6/30/2019, Every day, Daily Average",1788,1385,2306
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","133","0 Old Mill Road, West Concord, Concord","4/1/2019 - 6/30/2019, Every day, Daily Average",2928,2236,3833
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","134","Yankee Division Highway, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",2089,1599,2727
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","135","100 Orchard Street, Watertown","4/1/2019 - 6/30/2019, Every day, Daily Average",1671,1241,2248
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","136","200 Adams Avenue, West Newton, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1592,1137,2228
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","137","0 Badger Road, Framingham","4/1/2019 - 6/30/2019, Every day, Daily Average",2429,1804,3269
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","138","0 Emmett Avenue, Dedham","4/1/2019 - 6/30/2019, Every day, Daily Average",2759,2036,3737
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","139","200 Main Street, Norfolk","4/1/2019 - 6/30/2019, Every day, Daily Average",3383,2684,4263
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","140","100 Montclair Avenue, Quincy","4/1/2019 - 6/30/2019, Every day, Daily Average",1494,983,2268
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","141","0 Brooks Avenue, Quincy","4/1/2019 - 6/30/2019, Every day, Daily Average",1807,1272,2565
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","142","0 Althea Road, Randolph","4/1/2019 - 6/30/2019, Every day, Daily Average",2178,1501,3159
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","143","0 Lantern Lane, Wrentham","4/1/2019 - 6/30/2019, Every day, Daily Average",3295,2517,4311
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","144","900 Massachusetts 139, Stoughton","4/1/2019 - 6/30/2019, Every day, Daily Average",2251,1573,3220
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","145","0 Lincoln Park, Gloucester","4/1/2019 - 6/30/2019, Every day, Daily Average",3218,2634,3930
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","147","0 Locust Street, Brockton","4/1/2019 - 6/30/2019, Every day, Daily Average",2453,1863,3228
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","148","0 Center Avenue, Middleborough Center, Middleborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3690,2773,4908
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","150","Monastery Path, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1353,1001,1828
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","151","300 Commercial Street, North End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",524,302,906
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","152","400 Border Street, East Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",490,297,808
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","153","200 Marginal Street, Jeffries Point, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",446,226,877
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","154","700 Washington Street, Downtown, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",820,524,1283
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","155","100 West Springfield Street, South End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1144,795,1645
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","156","0 Academy Road, Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1381,989,1926
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","157","100 Train Street, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1543,1074,2215
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","158","100 Sycamore Street, Roslindale, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2042,1540,2705
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","159","0 Congress Avenue, Chelsea","4/1/2019 - 6/30/2019, Every day, Daily Average",704,470,1053
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","160","0 Franklin Place, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",539,337,860
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","161","0 William Fairfield Drive, Wenham","4/1/2019 - 6/30/2019, Every day, Daily Average",2628,2106,3278
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","163","600 Main Street, Bolton","4/1/2019 - 6/30/2019, Every day, Daily Average",3897,3007,5050
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","165","0 Gates Street, University Park, Worcester","4/1/2019 - 6/30/2019, Every day, Daily Average",3952,3049,5121
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","167","0 Miner Street, Fenway/Kenmore, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1177,855,1619
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","170","0 Stowe Road, Sandwich","4/1/2019 - 6/30/2019, Every day, Daily Average",5054,3999,6385
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","171","0 Andrew Road, Sagamore Beach, Bourne","4/1/2019 - 6/30/2019, Every day, Daily Average",4562,3575,5820
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","172","100 Poquanticut Avenue, North Easton, Easton","4/1/2019 - 6/30/2019, Every day, Daily Average",3087,2343,4066
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","175","0 Hazelwood Avenue, Attleboro","4/1/2019 - 6/30/2019, Every day, Daily Average",3363,2568,4402
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","179","0 Leboeuf Street, New Bedford","4/1/2019 - 6/30/2019, Every day, Daily Average",4454,3468,5719
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","180","300 Highland Street, New Bedford","4/1/2019 - 6/30/2019, Every day, Daily Average",4590,3586,5875
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","182","0 The Greenway, Swampscott","4/1/2019 - 6/30/2019, Every day, Daily Average",1740,1331,2273
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","183","0 Western Avenue, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1559,1185,2049
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","184","0 South Street, Lynn","4/1/2019 - 6/30/2019, Every day, Daily Average",1071,782,1466
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","185","0 Paleologos Street, Peabody","4/1/2019 - 6/30/2019, Every day, Daily Average",2159,1703,2736
